Strain Assessment Type,0,ASME 2016
Calculation Mode,      1, calculated circ and axial. 
Axial smooth factor,   0.001
Circ smooth factor,    0.0001
Channels analysed, 29, 30, 31, 32, 33, 34, 
Intermed circ traces,5
Wall Thickness,    6.350000 mm, 0.250000 in 
OD,                323.850000 mm, 12.750000 in 
Axial Disp  (m)
No of rows, 321, no of cols, 7 
        6277.860443999999916,  -0.770296797061468,  -0.533756618262338,  -0.297337100131622,  -0.060632462711221,   0.176706768891379,   0.414901466834994,   0.653969631359086,   0.551895920959924,   0.449614093536267,   0.347274934674924,   0.244977273042062,   0.142773109113237,   0.040673124410993,   0.025507674868952,   0.010365964613635,  -0.004758528526701,  -0.019872957935787,  -0.034985087100592,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,  -0.055650655318704,   0.003600469292805,   0.062842191100407,   0.122096101348777,   0.181373410725419,   0.240673858893842,   0.299984648562944,   0.198227893987837,   0.096701758726269,  -0.004611641799937,  -0.105762773343459,  -0.206828829363450, 
        6277.862272800000028,  -0.575916215414980,  -0.404010854120141,  -0.232189145740719,  -0.060210419515823,   0.112125651486576,   0.284951223478195,   0.458301789110402,   0.391865195594409,   0.325375898918849,   0.258887691953265,   0.192435365921304,   0.126036091009522,   0.059690896486781,   0.043511814304374,   0.027358650671986,   0.011225380946446,  -0.004894753946198,  -0.021009223008896,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.039638710735751,   0.073122532521146,   0.106623233488960,   0.140147392712449,   0.173698033971258,   0.207274440303604,   0.240871977919172,   0.157969386686790,   0.075274717440315,  -0.007234034682518,  -0.089599749299340,  -0.171882968394332, 
        6277.864406400000917,  -0.561590819676486,  -0.393046709181239,  -0.224578130486080,  -0.055952408973364,   0.113023144414545,   0.282474986721211,   0.452436471985501,   0.386953341442057,   0.321422117507629,   0.255894539242351,   0.190403972287321,   0.124966731547741,   0.059583498538963,   0.043947253157569,   0.028337056213862,   0.012747120681050,  -0.002829028186404,  -0.018398530598710,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.032534157374992,   0.056462690001693,   0.080406862154082,   0.104372989862587,   0.128365654816605,   0.152387636088963,   0.176439844643958,   0.127259806210744,   0.078199978415407,   0.029248372415324,  -0.019614440727471,  -0.068414636950497, 
        6277.866235200000119,  -0.576188839820076,  -0.415172617753993,  -0.254264797178827,  -0.093238683209502,   0.068100278552983,   0.229891670759457,   0.392196698222964,   0.354135068001829,   0.316061329577361,   0.278001783360893,   0.239976720842900,   0.202000617287833,   0.164082359826625,   0.131573144072744,   0.099123979400133,   0.066730323651728,   0.034384271664324,   0.002074747034665,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,  -0.006777317650444,   0.025253377533869,   0.057280437117468,   0.089314716712710,   0.121364093932439,   0.153433302287324,   0.185523769254643,   0.133610164346519,   0.081823734173541,   0.030152225267571,  -0.021424942404280,  -0.072935862275119, 
        6277.868368800000098,  -0.823185662561392,  -0.567739644460447,  -0.312462653744542,  -0.056913268197068,   0.199288937955328,   0.456372745133068,   0.714322347998413,   0.579351028674133,   0.444152579669618,   0.308932922225112,   0.173807026913455,   0.038811493066813,  -0.096082350162624,  -0.087420361681614,  -0.078805648379658,  -0.070232610388387,  -0.061695813693851,  -0.053189991315882,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.142343640675616,   0.138653231521217,   0.135018237992327,   0.131438365107799,   0.127913258957633,   0.124442507015006,   0.121025638543598,   0.066813908170423,   0.012722272786013,  -0.041273646096663,  -0.095206189166751,  -0.149114747104571, 
        6277.870197600001120,  -0.710147456503374,  -0.527201315019249,  -0.344458512513024,  -0.161630195933100,   0.021547508424263,   0.205280300015946,   0.389681632231327,   0.364277907340165,   0.338868701935353,   0.313472901610730,   0.288106793373109,   0.262784072479043,   0.237515867747514,   0.192794204995636,   0.148140504900032,   0.103556817898927,   0.059038318124549,   0.014573787418271,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,  -0.005431535898443,   0.023735264769985,   0.052898656037907,   0.082068661981972,   0.111252857445557,   0.140456243636089,   0.169681126752519,   0.112011159125033,   0.054467993930986,  -0.002966317766080,  -0.060319493033080,  -0.117627923617663, 
        6277.872331200000190,  -0.702506343427548,  -0.476883951329060,  -0.251357284613274,  -0.025571387176817,   0.200764572490767,   0.427814483394634,   0.655550994870949,   0.530502769075577,   0.405306398225844,   0.280123612224044,   0.155041323038928,   0.030081706564765,  -0.094787348972984,  -0.087325371221282,  -0.079911044750449,  -0.072539518747179,  -0.065206065736391,  -0.057906081801678,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.017216514535510,   0.065733903695447,   0.114277827375679,   0.162858357888669,   0.211477939635125,   0.260130795158689,   0.308802355428791,   0.214420376267244,   0.120269751967602,   0.026340317013076,  -0.067407309199745,  -0.161037006103590, 
        6277.874160000000302,  -0.636697933102512,  -0.431937306582803,  -0.227214382188371,  -0.022215095685636,   0.183316431795537,   0.389530671023129,   0.596424258537728,   0.491223964486411,   0.385877498471346,   0.280508816369586,   0.175190277164955,   0.069948480384591,  -0.035229611889329,  -0.036246825100931,  -0.037279296049061,  -0.038327660562654,  -0.039392558180904,  -0.040474632245847,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.072639974180741,   0.091025990122580,   0.109443670210169,   0.127896171957353,   0.146385575590069,   0.164912854563003,   0.183477848281286,   0.130639032295235,   0.077930611528036,   0.025339586473780,  -0.027155621058056,  -0.079584311865262, 
        6277.876293600000281,  -0.639667718089582,  -0.447015997527629,  -0.254494647168808,  -0.061825643981666,   0.131222676153420,   0.324796672901090,   0.518917597876362,   0.438573825511964,   0.358168476357267,   0.277779576607604,   0.197456050259137,   0.117220265682209,   0.037070736675156,   0.024147799426857,   0.011245999624585,  -0.001640245575210,  -0.014516979081210,  -0.027390690491375,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,  -0.059135179573622,  -0.008941305414828,   0.041238629449332,   0.091425463537488,   0.141632885154500,   0.191866767225086,   0.242124512525841,   0.160580019385744,   0.079198133038475,  -0.002038952976587,  -0.083169359611382,  -0.164248501912480, 
        6277.878427200000260,  -0.562648362554450,  -0.382318196579598,  -0.202036306333230,  -0.021554485176183,   0.159325656798960,   0.340720485454935,   0.522631413861800,   0.428837191193669,   0.334971466672128,   0.241119462222129,   0.147327725848611,   0.053608312360662,  -0.040056864746616,  -0.040140458142744,  -0.040241641188381,  -0.040360528425321,  -0.040497235391434,  -0.040651878640821,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.079515641453765,   0.106532336899274,   0.133581713060598,   0.160666660599940,   0.187787650606682,   0.214942641599249,   0.242126993787046,   0.158909851904211,   0.075905606908477,  -0.006907871484940,  -0.089573778765295,  -0.172153123729214, 
        6277.880256000000372,  -0.840635182557133,  -0.592340508655427,  -0.344252993621281,  -0.095937516993093,   0.152994757857792,   0.402803194930920,   0.653532299154694,   0.559242946196664,   0.464749748593364,   0.370196368826465,   0.275681535198362,   0.181262967218930,   0.086961659013101,   0.064577618456670,   0.042241780325579,   0.019946542519491,  -0.002317155362341,  -0.024559764071695,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.000000000000000,  -0.167334752161803,  -0.099374254163987,  -0.031465050350591,   0.036436124710822,   0.104361202674811,   0.172329100827714,   0.240344039502151,   0.183691143976694,   0.127141025546699,   0.070690798835401,   0.014326918423683,  -0.041973802785169, 
Total Strain  (%)
No of rows, 321, no of cols, 7 
           0.000000000000000,   4.987993877991491,   5.118893571891066,   5.249793265790641,   5.380692959690215,   5.511592653589790,   5.642492347489364, 
        6277.242309600000226,   0.678348744672558,   0.443639847878053,   1.087509069360687,   0.000000000000000,   0.262477236513793,   0.153623734197872, 
        6277.244138400001248,   0.685952796645038,   0.465750258173865,   1.155484341037249,   0.000000000000000,   0.267086024340159,   0.157627318332730, 
        6277.246272000000317,   0.547036679023309,   0.464519870379565,   1.111293528221713,   0.000000000000000,   0.224811904874251,   0.151895126621968, 
        6277.248405600000297,   0.884289936740834,   0.537247199870247,   1.165797532189332,   0.000000000000000,   0.263500615619944,   0.121972957619819, 
        6277.250234399999499,   0.682980374366450,   0.501306026576577,   1.116436992741642,   0.000000000000000,   0.176268651359702,   0.173671370927569, 
        6277.252368000000388,   0.685786461683224,   0.465200168880649,   1.154731898071279,   0.000000000000000,   0.256465448991585,   0.152746049791345, 
        6277.254196800000500,   0.748941522047213,   0.535488816850983,   1.220423542468738,   0.000000000000000,   0.138365854646788,   0.189293784869286, 
        6277.256330399999570,   0.681094951164217,   0.464354189499064,   1.155564124180340,   0.000000000000000,   0.266094625521905,   0.120940568620793, 
        6277.258159200000591,   0.742954390711694,   0.499158973590075,   1.116642673877565,   0.000000000000000,   0.098395266949960,   0.222510078096569, 
        6277.260292800000570,   0.616228825076017,   0.498806929551725,   1.178522349371999,   0.000000000000000,   0.169627306459467,   0.232255536220826, 
        6277.262426400000550,   0.682928374030207,   0.498069675116528,   1.219600839819485,   0.000000000000000,   0.190701488122108,   0.186106315863417, 
        6277.264255200000662,   0.692866128565613,   0.502221683816159,   1.215258032598507,   0.000000000000000,   0.183597995150626,   0.288369326928273, 
        6277.266388799999731,   0.753475020773110,   0.533366603742466,   1.328180105624100,   0.000000000000000,   0.243355405320590,   0.142634975248117, 
        6277.268217599999844,   0.878979011723535,   0.568460967393404,   1.226825898260485,   0.000000000000000,   0.132080044722428,   0.219117003811103, 
        6277.270351200000732,   0.621770675842110,   0.499488821681239,   1.276025309907586,   0.000000000000000,   0.151198485719208,   0.293377584487503, 
        6277.272179999999935,   0.752463963919799,   0.569774997191802,   1.323255291626726,   0.000000000000000,   0.178626992148537,   0.184447008239626, 
        6277.274313599999914,   0.681116284516502,   0.475251926997229,   1.149172310052553,   0.000000000000000,   0.135443367086478,   0.189340816902572, 
        6277.276142400000936,   0.830567983717612,   0.607026547202132,   1.431918277361198,   0.000000000000000,   0.209572585613193,   0.220440267095025, 
        6277.278276000000005,   0.614123612958286,   0.496373724651753,   1.313508280505386,   0.000000000000000,   0.139451261035559,   0.285818108273967, 
        6277.280409600000894,   0.896504263841139,   0.573629153740871,   1.367559728072891,   0.000000000000000,   0.206863434681972,   0.218397714333508, 
        6277.282238400001006,   0.628637411359013,   0.535698422086142,   1.382207341228389,   0.000000000000000,   0.143185307586388,   0.253685459392302, 
        6277.284372000000076,   0.827526325802190,   0.607404894755837,   1.391922323460758,   0.000000000000000,   0.105375067133620,   0.251299104755662, 
        6277.286200800000188,   0.692207949098980,   0.500753976263232,   1.317257368611094,   0.000000000000000,   0.107156630280693,   0.251435838996023, 
        6277.288334400000167,   0.631412325329428,   0.571858200210232,   1.487795180129988,   0.000000000000000,   0.149982610934336,   0.219209256117640, 
        6277.290163200000279,   0.684659780149605,   0.498577006964790,   1.312887127287068,   0.000000000000000,   0.069343581459429,   0.317531753134123, 
        6277.292296800000258,   0.763324998085639,   0.501916721591371,   1.282092539537335,   0.000000000000000,   0.085644436195885,   0.256739364355081, 
        6277.294430400000238,   0.696423269330056,   0.537394378403985,   1.459408994201584,   0.000000000000000,   0.241335801280212,   0.214920724521099, 
        6277.296259200000350,   0.636583176532022,   0.537530378372708,   1.522068674875510,   0.000000000000000,   0.181933143415064,   0.218986187280214, 
        6277.298392800000329,   0.707409618591848,   0.575074141983324,   1.525334876450501,   0.000000000000000,   0.179119112076301,   0.251745289907526, 
        6277.300221600000441,   0.770290467544983,   0.573053476232307,   1.529028706694390,   0.000000000000000,   0.182004682191176,   0.220333340800133, 
